Text_clean,Idioma_Tecnica,Texto_Original,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate
relevancia de la autopsia de marihuana Mostrar la entrada del cuerpo de la herida del cuerpo de la región del golpe apretado de la región del cofre probable que el cofre de largo rango se dispersa disperso de la herida del brazo del brazo del brazo del brazo del brazo del gesto de la mano de la mano del cuerpo pose más el cuerpo de quemaduras de polvo lejos de,es_translation,relevance marijuana autopsy show entry wound spread body close range spread tight hit region likely chest area long range spread disperse report wound underside arm expose arm raise gesture peace hand away body pose plus powder burn body far away,0,False,False,False,False,False,False,False,False,False
pertinence Autopsie de marijuana Show Entrée enroulée Corps réparateur Close-portée étalés Région à coups de poitrine Problème de la poitrine à longue portée disperse Disperse Rapport enroulé Abond Araseau Expose ARME REULT,fr_translation,relevance marijuana autopsy show entry wound spread body close range spread tight hit region likely chest area long range spread disperse report wound underside arm expose arm raise gesture peace hand away body pose plus powder burn body far away,0,False,False,False,False,False,False,False,False,False
Relevanz Marihuana Autopsie Show Eingang Wundverteilungskörper Nahe Ausbreitung enge Trefferregion Wahrscheinliche Brustfläche Langstrecke Ausbreitungsverteilung Wund Underside Arm expose Arm erhöhen Geste Frieden Hand weg Körper.,de_translation,relevance marijuana autopsy show entry wound spread body close range spread tight hit region likely chest area long range spread disperse report wound underside arm expose arm raise gesture peace hand away body pose plus powder burn body far away,0,False,False,False,False,False,False,False,False,False
know crazy actually come video bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal deserve die fact white people like continue insinuate ridiculous show clear lack empathy sympathy like animal think especially offensive look video year later hip hop rnb black culture big thing medium understand perspective trayvon martin make lean video show ignorant truly sprite fanta carbonated drink make lean tea,en_original,know crazy actually come video bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal deserve die fact white people like continue insinuate ridiculous show clear lack empathy sympathy like animal think especially offensive look video year later hip hop rnb black culture big thing medium understand perspective trayvon martin make lean video show ignorant truly sprite fanta carbonated drink make lean tea,1,False,False,False,False,True,True,False,False,False
conoce loco en realidad vide video bitcoin intente aprender saber mirar familiar tómate tiempo miré mike browns perfil personal específicamente Soundcloud cree que culpable representa luz incorrecta tal vez robar de hecho a la gente blanca como continúa insinuado show ridículo Clear falta de empatía Simpatía como un animal,es_translation,know crazy actually come video bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal deserve die fact white people like continue insinuate ridiculous show clear lack empathy sympathy like animal think especially offensive look video year later hip hop rnb black culture big thing medium understand perspective trayvon martin make lean video show ignorant truly sprite fanta carbonated drink make lean tea,1,False,False,False,False,True,True,False,False,False
Know Crazy En fait venir vidéo bitcoin essayez apprendre à savoir paraître familier prendre le temps look Mike Browns Profil personnel spécifiquement Soundcloud pense que la culpabilité représente la mauvaise lumière peut,fr_translation,know crazy actually come video bitcoin try learn know look familiar take time look mike browns personal profile specifically soundcloud think guilty represent wrong light maybe steal deserve die fact white people like continue insinuate ridiculous show clear lack empathy sympathy like animal think especially offensive look video year later hip hop rnb black culture big thing medium understand perspective trayvon martin make lean video show ignorant truly sprite fanta carbonated drink make lean tea,1,False,False,False,False,True,True,False,False,False
stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn,en_original,stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn,0,False,False,False,False,False,False,False,False,False
stefan como standup Darren Wilson Event Lose Integrity Clean Chit Considere Incompetent Ferguson Police Turn,es_translation,stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn,0,False,False,False,False,False,False,False,False,False
Stefan comme le standup darren wilson événement perdre son intégrité nette chit considérer le virage incompétent de la police de Ferguson,fr_translation,stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn,0,False,False,False,False,False,False,False,False,False
Stefan wie Standup Darren Wilson Event verlieren Integrity Clean Chit Inkompetent Ferguson Police Wende,de_translation,stefan like standup darren wilson event lose integrity clean chit consider incompetent ferguson police turn,0,False,False,False,False,False,False,False,False,False
typical mindset white people white people deserve people like sean hannity feule fire prejudice racism let people influence want race war start marshall law,en_original,typical mindset white people white people deserve people like sean hannity feule fire prejudice racism let people influence want race war start marshall law,1,False,False,False,False,True,True,False,False,False
Mentalidad típica Las personas blancas merecen personas como Sean Hannity Feule Prejuicio de fuego Racismo permiten que las personas influyan en la guerra de la raza Inicio Marshall Law,es_translation,typical mindset white people white people deserve people like sean hannity feule fire prejudice racism let people influence want race war start marshall law,1,False,False,False,False,True,True,False,False,False
L'état d'esprit typique des Blancs blancs méritent des gens comme Sean Hannity Feule Fire Prejudice Racisme Laissez les gens influencer le fait de vouloir la guerre raciale à démarrer la loi Marshall,fr_translation,typical mindset white people white people deserve people like sean hannity feule fire prejudice racism let people influence want race war start marshall law,1,False,False,False,False,True,True,False,False,False
Typische Denkweise weiße Menschen weiße Menschen verdienen Menschen wie Sean Hannity Feule Fire Vorurteile Rassismus lassen Menschen Einfluss lassen,de_translation,typical mindset white people white people deserve people like sean hannity feule fire prejudice racism let people influence want race war start marshall law,1,False,False,False,False,True,True,False,False,False
perform basic snatch grab robbery local convenience store turn strong arm robbery immigrant midget store clerk minute later light yahoo cop tell fuck middle road proceed recognize fit description assailant come radio talk mutherfuckin karma stealing shit warrant deadly force karma bitch fuck ability control direct measure decree mutherfucker put pant leg time sure,en_original,perform basic snatch grab robbery local convenience store turn strong arm robbery immigrant midget store clerk minute later light yahoo cop tell fuck middle road proceed recognize fit description assailant come radio talk mutherfuckin karma stealing shit warrant deadly force karma bitch fuck ability control direct measure decree mutherfucker put pant leg time sure,1,True,False,False,True,False,False,False,False,False
